# MT data written by DataMT class
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(i\omega t)
> [mV/km]/[nT]
> 0.00
> 32.129 119.125
> 27 125
9.765625E-03 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYY    2.161030E+02   -2.031814E+02    1.084740E+02
1.166725E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXX    3.339239E+02    6.924097E+01    6.395410E+01
1.166725E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXY    3.896261E+02    1.731327E+02    6.395410E+01
1.166725E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYX   -6.615131E+02   -2.438634E+02    1.057547E+02
1.166725E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYY    2.556133E+02   -1.402178E+02    1.057547E+02
1.393728E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXX    3.215752E+02    5.916284E+01    6.221717E+01
1.393728E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXY    3.836938E+02    1.575515E+02    6.221717E+01
1.393728E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYX   -6.449079E+02   -2.364522E+02    1.030333E+02
1.393728E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYY    2.740202E+02   -8.746646E+01    1.030333E+02
1.664724E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXX    3.093694E+02    4.967827E+01    6.058610E+01
1.664724E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXY    3.780094E+02    1.423026E+02    6.058610E+01
1.664724E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYX   -6.271124E+02   -2.311395E+02    1.002529E+02
1.664724E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYY    2.750362E+02   -7.112600E+01    1.002529E+02
1.988467E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXX    2.972146E+02    4.095946E+01    5.898689E+01
1.988467E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXY    3.719984E+02    1.275130E+02    5.898689E+01
1.988467E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYX   -6.079760E+02   -2.276609E+02    9.738042E+01
1.988467E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYY    2.681004E+02   -8.194422E+01    9.738042E+01
2.375297E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXX    2.850854E+02    3.315858E+01    5.737577E+01
2.375297E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXY    3.653078E+02    1.134037E+02    5.737577E+01
2.375297E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYX   -5.874887E+02   -2.257895E+02    9.440756E+01
2.375297E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYY    2.559618E+02   -1.035728E+02    9.440756E+01
2.836879E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXX    2.730272E+02    2.640398E+01    5.573553E+01
2.836879E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXY    3.577906E+02    1.002511E+02    5.573553E+01
2.836879E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYX   -5.657812E+02   -2.253376E+02    9.135054E+01
2.836879E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYY    2.394199E+02   -1.276175E+02    9.135054E+01
3.388682E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXX    2.610298E+02    2.078597E+01    5.404630E+01
3.388682E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXY    3.493190E+02    8.830950E+01    5.404630E+01
3.388682E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYX   -5.428605E+02   -2.260567E+02    8.820703E+01
3.388682E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYY    2.253425E+02   -1.409805E+02    8.820703E+01
4.048583E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXX    2.488900E+02    1.630507E+01    5.222850E+01
4.048583E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXY    3.394101E+02    7.769867E+01    5.222850E+01
4.048583E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYX   -5.183320E+02   -2.270574E+02    8.488239E+01
4.048583E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYY    2.259066E+02   -1.270537E+02    8.488239E+01
4.835590E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXX    2.365768E+02    1.291849E+01    5.025723E+01
4.835590E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXY    3.279623E+02    6.854199E+01    5.025723E+01
4.835590E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYX   -4.922965E+02   -2.276210E+02    8.135577E+01
4.835590E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYY    2.281090E+02   -1.054753E+02    8.135577E+01
5.777008E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXX    2.234929E+02    1.047942E+01    4.795769E+01
5.777008E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXY    3.138898E+02    6.076794E+01    4.795769E+01
5.777008E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYX   -4.639206E+02   -2.255687E+02    7.737784E+01
5.777008E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYY    2.253774E+02   -8.603842E+01    7.737784E+01
6.901311E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXX    2.099324E+02    8.809478E+00    4.541469E+01
6.901311E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXY    2.978529E+02    5.431440E+01    4.541469E+01
6.901311E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYX   -4.342572E+02   -2.208401E+02    7.307782E+01
6.901311E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYY    2.201128E+02   -6.495626E+01    7.307782E+01
8.244023E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXX    1.946223E+02    7.720168E+00    4.226805E+01
8.244023E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXY    2.774821E+02    4.906716E+01    4.226805E+01
8.244023E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYX   -4.016836E+02   -2.090804E+02    6.792604E+01
8.244023E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYY    2.086181E+02   -4.795153E+01    6.792604E+01
9.842520E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXX    1.800773E+02    6.894185E+00    3.923770E+01
9.842520E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZXY    2.577642E+02    4.454385E+01    3.923770E+01
9.842520E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYX   -3.708479E+02   -1.969717E+02    6.298679E+01
9.842520E-02 23-18-001A   32.12030  119.12883     -989.083      360.766        0.000 ZYY    1.938115E+02   -4.542550E+01    6.298679E+01
9.689922E-04 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXX    2.874124E+01    1.892731E+00    1.383657E+02
9.689922E-04 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXY    8.357869E+02    3.903226E+02    1.383657E+02
9.689922E-04 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYX   -1.411407E+03   -9.384918E+02    2.542417E+02
9.689922E-04 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYY    3.004860E+02    5.155530E+02    2.542417E+02
1.157541E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXX    3.679707E+01    2.379766E+00    1.271830E+02
1.157541E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXY    7.669779E+02    3.614654E+02    1.271830E+02
1.157541E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYX   -1.282629E+03   -8.434617E+02    2.302666E+02
1.157541E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZYY    3.313658E+02    4.093122E+02    2.302666E+02
1.382743E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXX    4.720831E+01    2.948565E+00    1.171395E+02
1.382743E-03 23-18-002U   32.12113  119.12890     -896.472      367.041        0.000 ZXY    7.051073E+02    3.356712E+02    1.171395E+02
