exception_type,iteration,message,multiplier,reason,rms,roughness,step_scale
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,500000.0,step_cut_discarded,9.528061613014028,0.10842122274636612,0.5
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,500000.0,step_cut_discarded,9.375446238048939,0.24135243179974217,0.25
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,500000.0,step_cut_discarded,9.33707646522562,0.3275641868779035,0.125
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,500000.0,step_cut_discarded,9.327280134086948,0.37560660205485236,0.0625
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,500000.0,step_cut_discarded,9.324717791844346,0.40086194405279435,0.03125
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,500000.0,step_cut_discarded,9.324019091737187,0.41379814865413167,0.015625
,3,Another step cut from the same linear candidate had a lower nonlinear RMS.,500000.0,step_cut_discarded,9.32381516617183,0.42034338435539215,0.0078125
,3,A different valid candidate better satisfied the Occam selection policy.,0.5,not_selected,9.300987084099226,1.5746068907890327,0.0625
,3,A different valid candidate better satisfied the Occam selection policy.,1.5811388300841898,not_selected,9.284155027230705,1.2994426777800203,0.0625
,3,A different valid candidate better satisfied the Occam selection policy.,5.0,not_selected,9.271597743589718,1.074772110012453,0.0625
,3,A different valid candidate better satisfied the Occam selection policy.,15.811388300841896,not_selected,9.271073172272096,1.41552253044806,0.125
,3,A different valid candidate better satisfied the Occam selection policy.,50.0,not_selected,9.233914079714777,1.3542035755068094,0.25
,3,A different valid candidate better satisfied the Occam selection policy.,500.0,not_selected,9.232828801916147,0.3539468548955644,1.0
,3,A different valid candidate better satisfied the Occam selection policy.,1581.1388300841897,not_selected,9.317088191164016,0.2167033925300909,0.5
,3,A different valid candidate better satisfied the Occam selection policy.,5000.0,not_selected,9.323636645355762,0.3843826385765078,0.0625
,3,A different valid candidate better satisfied the Occam selection policy.,15811.388300841896,not_selected,9.323778220130395,0.4238733788068618,0.00390625
,3,A different valid candidate better satisfied the Occam selection policy.,50000.0,not_selected,9.323806836458795,0.4237323374990518,0.00390625
,3,A different valid candidate better satisfied the Occam selection policy.,158113.88300841898,not_selected,9.323782752156648,0.4236686506493367,0.00390625
,3,A different valid candidate better satisfied the Occam selection policy.,500000.0,not_selected,9.32374953477706,0.4236352855561699,0.00390625
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,0.15811388300841897,step_cut_discarded,52.336865268839986,257.6195755783843,1.0
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,0.15811388300841897,step_cut_discarded,24.441066520827057,70.35425317201067,0.5
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,0.15811388300841897,step_cut_discarded,12.372951405461164,21.19437693469089,0.25
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,0.15811388300841897,step_cut_discarded,9.463311171862157,7.732635057497767,0.125
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,0.5,step_cut_discarded,52.32046467586424,189.3451539112292,1.0
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,0.5,step_cut_discarded,24.450471777904244,53.241983289187,0.5
,4,Another step cut from the same linear candidate had a lower nonlinear RMS.,0.5,step_cut_discarded,12.312435196392418,16.894477230967535,0.25
