Stations,Easting_X_m,Northing_Y_m,Elev_H_m,x_m,Norm_h_m,offsets_m,DOI_max_m,dep_38,dep_76,dep_114,dep_152,dep_190,dep_228,dep_266,dep_304,dep_342,dep_380,dep_418,dep_456,dep_494,dep_532,dep_570,dep_608,dep_646,dep_684,dep_722,dep_760,dep_798,dep_836,dep_874,dep_912,res_38,res_76,res_114,res_152,res_190,res_228,res_266,res_304,res_342,res_380,res_418,res_456,res_494,res_532,res_570,res_608,res_646,res_684,res_722,res_760,res_798,res_836,res_874,res_912
S14,449735.12499,2882318.87496,463.5,700,32.39999999999998,699.8,-912,-38.0,-76.0,-114.0,-152.0,-190.0,-228.0,-266.0,-304.0,-342.0,-380.0,-418.0,-456.0,-494.0,-532.0,-570.0,-608.0,-646.0,-684.0,-722.0,-760.0,-798.0,-836.0,-874.0,-912.0,2.7293167499999997,2.0299155,1.8304695,1.88842475,1.9746799999999998,2.00523625,1.99367925,1.96357475,1.9136465,1.8957172499999997,1.9728385,2.1205582499999998,2.31052225,2.4148465000000003,2.87507175,3.1114745000000004,3.2780257499999994,3.4021685,3.49697,3.5375885,3.77467275,3.7095624999999997,3.6076627500000003,3.520886
S15,449782.35499,2882302.18496,461.2,750,30.099999999999966,762.6,-912,-38.0,-76.0,-114.0,-152.0,-190.0,-228.0,-266.0,-304.0,-342.0,-380.0,-418.0,-456.0,-494.0,-532.0,-570.0,-608.0,-646.0,-684.0,-722.0,-760.0,-798.0,-836.0,-874.0,-912.0,2.57415625,2.406483,2.23521975,2.12623375,2.08820025,2.10255875,2.1355725,2.152907,2.1214695,2.33234275,2.5639060000000002,2.7928405,3.0049267499999996,3.1063255,3.66355625,3.8335167500000003,3.93777925,3.995902,4.02010075,4.0243,4.029099142857143,4.034498178571429,4.0404971071428575,4.046496035714286
S16,449829.57999,2882285.49496,459.2,800,28.099999999999966,798.8,-912,-38.0,-76.0,-114.0,-152.0,-190.0,-228.0,-266.0,-304.0,-342.0,-380.0,-418.0,-456.0,-494.0,-532.0,-570.0,-608.0,-646.0,-684.0,-722.0,-760.0,-798.0,-836.0,-874.0,-912.0,2.171626,2.08571725,1.992531,1.9589875,2.0133864999999997,2.1452419999999996,2.3262229999999997,2.53555325,2.84187275,3.2066939999999997,3.5137497499999997,3.7644332499999997,3.9583502499999996,4.0957085,4.2154365,4.31577975,4.36088075,4.3596165000000004,4.3213125,4.24505175,4.11965925,3.9553442499999996,3.768406,3.61425275
S17,449876.80499,2882268.79996,455.95,850,24.849999999999966,850.8,-912,-38.0,-76.0,-114.0,-152.0,-190.0,-228.0,-266.0,-304.0,-342.0,-380.0,-418.0,-456.0,-494.0,-532.0,-570.0,-608.0,-646.0,-684.0,-722.0,-760.0,-798.0,-836.0,-874.0,-912.0,2.6204997500000005,2.9864765,3.237015,3.42153025,3.56357325,3.6832907500000003,3.79247025,3.88950875,4.0371695,4.228896,4.39586525,4.54768675,4.6562675,4.68652025,4.704363000000001,4.73812625,4.73647625,4.68682825,4.590176,4.5306035,4.37334225,4.1355685,3.886738,3.6855565
S18,449924.02999,2882252.10496,451.95,900,20.849999999999966,913.6,-912,-38.0,-76.0,-114.0,-152.0,-190.0,-228.0,-266.0,-304.0,-342.0,-380.0,-418.0,-456.0,-494.0,-532.0,-570.0,-608.0,-646.0,-684.0,-722.0,-760.0,-798.0,-836.0,-874.0,-912.0,2.7180519999999997,2.76759825,2.839775,2.91317025,2.9849544999999997,3.061618,3.14833775,3.1945645000000003,3.06874425,3.3394850000000003,3.614782,3.8810055,4.12027175,4.31047575,4.5154505,4.7218825,4.841552999999999,4.86354275,4.7983455,4.74854,4.691619428571429,4.627583785714287,4.556433071428573,4.485282357142859
S19,449971.25499,2882235.41496,448.85,950,17.75,965.8,-912,-38.0,-76.0,-114.0,-152.0,-190.0,-228.0,-266.0,-304.0,-342.0,-380.0,-418.0,-456.0,-494.0,-532.0,-570.0,-608.0,-646.0,-684.0,-722.0,-760.0,-798.0,-836.0,-874.0,-912.0,2.4978154999999997,2.43102575,2.24301525,2.02774425,1.8540949999999998,1.7605487499999999,1.752191,1.7686950000000001,1.7713615,2.1358195,2.5556965000000003,2.9535845000000003,3.31278475,3.63279,3.98871,4.3423282500000004,4.5839805,4.70776075,4.71646125,4.6253575,4.43883425,4.19763675,3.9322557500000004,3.71391825
S20,450018.48499,2882218.72496,446.25,1000,15.149999999999977,1001.8,-912,-38.0,-76.0,-114.0,-152.0,-190.0,-228.0,-266.0,-304.0,-342.0,-380.0,-418.0,-456.0,-494.0,-532.0,-570.0,-608.0,-646.0,-684.0,-722.0,-760.0,-798.0,-836.0,-874.0,-912.0,2.59471,2.41790875,2.4354732500000003,2.4750395,2.4494927499999997,2.3325705,2.13052625,1.85886425,1.52266075,1.4235242499999998,1.707867,2.10778425,2.50027925,2.6911335000000003,2.945605833333334,3.2000781666666676,3.5181685833333343,3.8998770833333345,4.281585583333335,4.7269121666666685,5.235856833333335,5.808419583333336,6.4446004166666695,7.080781250000003
S21,450065.70999,2882202.02996,442.9,1050,11.799999999999955,1057.8,-912,-38.0,-76.0,-114.0,-152.0,-190.0,-228.0,-266.0,-304.0,-342.0,-380.0,-418.0,-456.0,-494.0,-532.0,-570.0,-608.0,-646.0,-684.0,-722.0,-760.0,-798.0,-836.0,-874.0,-912.0,2.30332525,2.6739094999999997,2.99559875,3.2799355,3.517098,3.70131075,3.8339827500000006,3.8880165,3.86133375,3.86676875,3.8637224999999997,3.86515,3.8705045,3.874853,3.8731957500000003,3.8584625,3.8212457500000006,3.7599994999999997,3.6956207500000002,3.54422775,3.292684,3.0915475,3.1613824999999998,3.49471725
S22,450112.93499,2882185.33496,444.7,1100,13.599999999999966,1093.8,-912,-38.0,-76.0,-114.0,-152.0,-190.0,-228.0,-266.0,-304.0,-342.0,-380.0,-418.0,-456.0,-494.0,-532.0,-570.0,-608.0,-646.0,-684.0,-722.0,-760.0,-798.0,-836.0,-874.0,-912.0,2.39343775,2.11992075,1.9449485,1.79889725,1.66734325,1.5561909999999999,1.4777155,1.455539,1.5288329999999999,1.7344404999999998,2.0120835,2.26636475,2.4824945,2.582826,2.96803875,3.26373975,3.5729444999999997,3.8520250000000003,4.054678,4.157874,4.1445815,4.021281,3.8245475,3.6466452499999997
S23,450160.16499,2882168.64496,446.3,1150,15.199999999999989,1145.8,-912,-38.0,-76.0,-114.0,-152.0,-190.0,-228.0,-266.0,-304.0,-342.0,-380.0,-418.0,-456.0,-494.0,-532.0,-570.0,-608.0,-646.0,-684.0,-722.0,-760.0,-798.0,-836.0,-874.0,-912.0,1.8724560000000001,2.2484332499999997,2.47478475,2.6206199999999997,2.71414875,2.78027325,2.8321395000000003,2.8729105,2.9236487500000004,2.97607125,3.0003662500000003,2.9997035,2.97963425,2.961508,3.020904,3.19688725,3.44437075,3.70069025,3.90562525,3.9889585,4.0841965,4.1913392499999995,4.310386749999999,4.429434249999999
S24,450207.38999,2882151.95496,443.8,1200,12.699999999999989,1208.8,-912,-38.0,-76.0,-114.0,-152.0,-190.0,-228.0,-266.0,-304.0,-342.0,-380.0,-418.0,-456.0,-494.0,-532.0,-570.0,-608.0,-646.0,-684.0,-722.0,-760.0,-798.0,-836.0,-874.0,-912.0,2.0238732500000003,2.66480575,3.0433027499999996,3.31050125,3.48988275,3.6008327500000004,3.65875325,3.6648127500000003,3.63864325,3.5823382500000003,3.487748,3.37601075,3.24985925,3.12603075,3.0740932499999998,3.152649,3.34160525,3.56981425,3.7682107499999997,3.89448975,3.928885,3.865438,3.721307,3.5820985000000003
S25,450254.61499,2882135.25996,443.65,1250,12.549999999999955,1260.8,-912,-38.0,-76.0,-114.0,-152.0,-190.0,-228.0,-266.0,-304.0,-342.0,-380.0,-418.0,-456.0,-494.0,-532.0,-570.0,-608.0,-646.0,-684.0,-722.0,-760.0,-798.0,-836.0,-874.0,-912.0,1.57350425,1.86631125,1.8836914999999999,1.8624595000000002,1.89916075,2.0114545,2.1703142499999997,2.257217,2.46134975,2.71493725,2.89115975,2.9875309999999997,3.0113365,2.9840705,2.95690925,2.9959205,3.13098775,3.32508925,3.51399575,3.6468305,3.7145409999999996,3.707198,3.6181639999999997,3.52173
S26,450301.84499,2882118.56496,440.9,1300,9.799999999999955,1296.8,-912,-38.0,-76.0,-114.0,-152.0,-190.0,-228.0,-266.0,-304.0,-342.0,-380.0,-418.0,-456.0,-494.0,-532.0,-570.0,-608.0,-646.0,-684.0,-722.0,-760.0,-798.0,-836.0,-874.0,-912.0,1.39916155,1.980801,2.17979675,2.26999625,2.29052225,2.2637590000000003,2.214802,2.188026,2.1186030000000002,2.2267052499999997,2.3484765000000003,2.45346225,2.532703,2.59390925,2.6497097499999995,2.726546,2.86368675,3.059301,3.2586790000000003,3.4102267500000005,3.516653,3.5659674999999997,3.5349897500000003,3.48459025
S27,450349.06999,2882101.87496,437.75,1350,6.649999999999977,1348.8,-912,-38.0,-76.0,-114.0,-152.0,-190.0,-228.0,-266.0,-304.0,-342.0,-380.0,-418.0,-456.0,-494.0,-532.0,-570.0,-608.0,-646.0,-684.0,-722.0,-760.0,-798.0,-836.0,-874.0,-912.0,1.990411,1.36944095,1.10133885,1.0203931,1.1125247,1.31972625,1.5439564999999997,1.650112,1.90273325,2.1205315000000002,2.27953375,2.39031375,2.4644895,2.5218475,2.56295,2.6118775,2.73083725,2.92618975,3.1358175,3.2339075,3.3584565000000004,3.4678644999999997,3.496124,3.489201
S28,450396.29499,2882085.18496,435.45,1400,4.349999999999966,1411.8,-912,-38.0,-76.0,-114.0,-152.0,-190.0,-228.0,-266.0,-304.0,-342.0,-380.0,-418.0,-456.0,-494.0,-532.0,-570.0,-608.0,-646.0,-684.0,-722.0,-760.0,-798.0,-836.0,-874.0,-912.0,2.6798812499999998,2.283487,2.010751,1.7913055,1.6192604999999998,1.54335375,1.5860835,1.6352165,1.9914045000000002,2.30392025,2.5346155,2.6792795000000003,2.7413202500000002,2.7518085,2.78663625,2.626843,2.58711675,2.7196694999999997,2.9342770000000002,3.0428525,3.277235,3.4466694999999996,3.52595875,3.55056875
S29,450443.51999,2882068.48996,431.1,1450,0.0,1447.8,-912,-38.0,-76.0,-114.0,-152.0,-190.0,-228.0,-266.0,-304.0,-342.0,-380.0,-418.0,-456.0,-494.0,-532.0,-570.0,-608.0,-646.0,-684.0,-722.0,-760.0,-798.0,-836.0,-874.0,-912.0,1.711376,1.86625225,1.8031359999999999,1.6641270000000001,1.5882785,1.6671015000000002,1.87970075,2.010603,2.72714025,3.1231192500000002,3.386129,3.5298475,3.5548209999999996,3.5355030000000003,3.365066,2.9626585,2.6799257499999998,2.66275275,2.8419905000000005,2.951979,3.0776801428571425,3.2190939285714277,3.3762203571428557,3.5333467857142837
S30,450490.74499,2882051.79496,446.75,1500,15.649999999999977,1499.8,-912,-38.0,-76.0,-114.0,-152.0,-190.0,-228.0,-266.0,-304.0,-342.0,-380.0,-418.0,-456.0,-494.0,-532.0,-570.0,-608.0,-646.0,-684.0,-722.0,-760.0,-798.0,-836.0,-874.0,-912.0,2.199596,2.7562915,3.05019675,3.2466555,3.4003959999999998,3.53798725,3.6674534999999997,3.7302075,3.855715500000001,3.981223500000002,4.106731500000002,4.232239500000004,4.420501500000005,4.608763500000006,4.859779500000007,5.110795500000009,5.4245655000000115,5.801089500000014,6.1776135000000165,6.616891500000019,7.118923500000022,7.683709500000027,8.31124950000003,8.938789500000034
