frequency_hz,quantity,observed,predicted,standard_error,weighted_residual
264.705,phase_deg,34.09955510296366,55.12347302336551,2.0,10.511958960200928
229.41,log10_resistivity,2.7436063754637146,2.7210317194231672,0.02171472409516259,-1.0396013295686446
229.41,phase_deg,34.11981560743286,54.3863013184231,2.0,10.13324285549512
194.118,log10_resistivity,2.684171959764344,2.7092359890542976,0.02171472409516259,1.1542412042682635
194.118,phase_deg,31.237871085479817,53.604020494338776,2.0,11.18307470442948
158.822,log10_resistivity,2.6818786469988996,2.699956152828358,0.02171472409516259,0.8324999088284896
158.822,phase_deg,31.69460954941313,52.91740587079298,2.0,10.61139816068993
132.352,log10_resistivity,2.638103084255996,2.6938930739423688,0.02171472409516259,2.5692239718026677
132.352,phase_deg,32.44079082766241,52.62293278970794,2.0,10.091070981022767
114.705,log10_resistivity,2.6114528169663753,2.689056769337945,0.02171472409516259,3.5737940777639157
114.705,phase_deg,31.607437219564794,52.6214293678728,2.0,10.506996074154003
97.0588,log10_resistivity,2.609267766430441,2.6817549244215146,0.02171472409516259,3.3381569884750126
97.0588,phase_deg,33.80847821031441,52.83458198188182,2.0,9.513051885783703
79.4113,log10_resistivity,2.577920839995235,2.6690580922661558,0.02171472409516259,4.197025569909202
79.4113,phase_deg,35.07464602321132,53.28084556389364,2.0,9.10309977034116
66.1763,log10_resistivity,2.571635756011808,2.6532419145656805,0.02171472409516259,3.758102483653109
66.1763,phase_deg,39.965654407156485,53.72665065321185,2.0,6.880498123027678
57.3525,log10_resistivity,2.677734852049606,2.6382145307998925,0.02171472409516259,-1.8199780515985222
57.3525,phase_deg,50.01165463487935,54.02372417229592,2.0,2.0060347687082896
48.5294,log10_resistivity,2.6453132731970115,2.6183998610331014,0.02171472409516259,-1.2394084330044794
48.5294,phase_deg,50.14162359177729,54.25534897052921,2.0,2.0568626893759614
39.7056,log10_resistivity,2.527884767484185,2.592349896014309,0.02171472409516259,2.968728879428178
39.7056,phase_deg,42.95409674279322,54.33015722992328,2.0,5.688030243565031
32.5,log10_resistivity,2.4646580972096213,2.5646970916682306,0.02171472409516259,4.6069659471701545
32.5,phase_deg,40.37320608848086,54.167879639157064,2.0,6.897336775338104
27.5,log10_resistivity,2.4657066630821123,2.5405455340112457,0.02171472409516259,3.4464573715585622
27.5,phase_deg,41.25453935916246,53.83709189375876,2.0,6.2912762672981515
22.5,log10_resistivity,2.4396521748910347,2.5102342259361823,0.02171472409516259,3.2504235713900327
22.5,phase_deg,40.40670458827325,53.153831554723226,2.0,6.373563483224984
18.75,log10_resistivity,2.4181064269803474,2.4817680079999103,0.02171472409516259,2.931724149041563
18.75,phase_deg,40.44672446494481,52.179842509186166,2.0,5.866559022120683
16.25,log10_resistivity,2.3889050048400082,2.4594189614927857,0.02171472409516259,3.2472877087342753
16.25,phase_deg,43.11827417740891,51.116181586019046,2.0,3.998953704305066
13.75,log10_resistivity,2.3885004471768823,2.434487312926414,0.02171472409516259,2.117773430967803
13.75,phase_deg,41.59049901914185,49.48232186744254,2.0,3.9459114241503457
11.25,log10_resistivity,2.3990923180784827,2.408562876435222,0.02171472409516259,0.43613532989116555
11.25,phase_deg,42.955061337514,46.912646341383116,2.0,1.9787925019345565
9.375,log10_resistivity,2.342554191793759,2.391562700161025,0.02171472409516259,2.2569252159268234
9.375,phase_deg,45.43905315244291,44.01356364360392,2.0,-0.7127447544194894
8.125,log10_resistivity,2.3500367834027958,2.3842808672743896,0.02171472409516259,1.5769983409193957
8.125,phase_deg,42.94605985451347,41.41020938475462,2.0,-0.7679252348794279
6.875,log10_resistivity,2.3474415420704897,2.3839335798734345,0.02171472409516259,1.6805204451607152
6.875,phase_deg,42.288356854582084,38.09577382291822,2.0,-2.096291515831936
5.625,log10_resistivity,2.1703470986082274,2.3963577337866973,0.02171472409516259,10.408174388401207
5.625,phase_deg,36.73139202073113,33.89182734749628,2.0,-1.4197823366174234
